DOEID,REGIONC,DIVISION,REPORTABLE_DOMAIN,HDD65,CDD65,TOTSQFT,Y1_BTUEL,DOLLAREL,Y2_BTUNG,DOLLARNG,HDD50,CDD80,WSF,OA_LAT
9232,4,8,22,6061,299,2100,27040,792,116748,959,2907,0,.76,0
9233,1,2,3,7135,263,1728,12819,558,62833,935,3615,28,.52,1
9234,2,4,12,4781,1037,2740,27422,687,82000,1047,2013,35,.48,6
9235,4,9,24,972,4643,1804,7107,447,9840,289,100,1491,.47,0
9237,1,2,3,7022,389,3456,22342,1041,55760,994,3377,0,.5,3
9238,2,4,12,4154,1542,2376,23017,604,110188,1298,1666,108,.44,5
9239,1,2,3,4642,913,561,24737,1244,52583,768,1823,13,.6,5
9240,2,4,10,6752,676,739,10042,351,45305,434,3620,3,.57,3
9241,3,5,14,4966,837,2825,44158,2115,72980,1131,1804,0,.43,4
9242,3,5,16,3673,1359,3168,29019,966,47253,670,1185,16,.44,8
9244,3,5,14,4114,1681,1549,17510,679,106088,1383,1603,67,.51,6
9245,1,2,5,4495,1038,1475,19892,676,47560,676,1918,25,.48,6
9246,4,8,22,5793,614,1088,13191,450,35362,380,2390,16,.61,0
9247,3,6,18,5291,887,4576,50740,1245,147498,1722,1935,8,.44,5
9248,1,1,2,5901,601,425,3972,251,4818,147,2755,4,.7,3
9249,2,4,11,5287,1046,1483,31950,961,115825,1287,2324,44,.51,5
9250,4,10,27,4954,392,3650,41401,1251,84255,1148,1494,32,.47,1
9251,4,8,22,5692,656,2530,29961,901,64883,585,2406,10,.58,0
9252,1,2,4,4869,791,2622,14453,750,85998,1216,2046,18,.51,5
9253,1,2,3,5463,627,3588,75716,4597,119208,2040,2168,21,.53,4
9254,1,2,3,6910,310,2576,25645,977,102705,1389,3327,0,.52,1
9256,2,4,12,5073,1089,2660,37324,1014,81283,932,2273,62,.6,6
9257,3,6,19,4392,933,7602,108075,2758,111418,1394,1585,11,.42,6
9260,3,7,21,1318,3512,919,15330,444,16298,222,146,838,.45,7
9262,1,2,3,6683,415,389,3409,278,4100,179,2964,9,.58,2
9263,2,3,8,6733,396,1200,10570,442,60270,663,3245,17,.55,2
9264,1,2,4,5310,784,4150,23638,1130,79233,1217,2934,0,.54,2
9266,1,1,1,6841,477,650,12556,602,73800,1104,2987,0,.5,2
9267,3,7,21,1262,3466,1300,31977,1459,31570,471,131,669,.42,15
9268,2,4,10,8251,498,4915,25372,880,76978,672,4805,0,.58,1
9270,3,5,15,3717,1245,4536,46506,1610,123000,1311,1122,11,.4,6
9272,3,5,15,3268,1233,651,10219,379,19680,469,850,33,.4,8
9273,1,1,2,6289,456,2250,22236,893,80258,1131,2742,0,.6,3
9276,3,5,15,3033,1667,4485,24580,707,61603,683,795,10,.39,8
9277,2,4,10,6468,557,6227,53691,1675,91840,970,3560,6,.56,3
9278,2,4,11,6469,652,3392,18865,583,47150,586,3084,0,.56,3
9279,1,2,3,4873,841,1286,25812,1298,29315,428,1890,0,.61,4
9280,3,7,21,1327,3008,2583,60334,2796,26138,407,158,401,.41,19
9281,3,5,15,3676,1294,5878,56158,1789,150778,1612,1096,18,.39,6
9283,4,10,26,736,1509,2349,24085,1175,26035,279,0,2,.34,2
9284,4,10,26,1179,1247,2442,19902,847,13838,166,4,42,.35,1
9285,2,4,12,5238,977,4420,73085,1541,113878,1514,2320,49,.56,5
9286,1,1,2,6369,474,2896,25276,1191,70111,1064,3002,0,.49,3
9289,4,10,27,4148,493,3333,67680,1998,124333,1657,1306,0,.51,1
9291,4,10,26,2241,1554,1134,29729,907,29828,235,227,109,.52,0
9295,2,3,6,5997,754,1762,22024,796,146473,1039,2975,47,.56,3
9296,1,1,1,5602,644,2536,18223,1306,101270,1451,2153,14,.59,4
9299,2,4,10,6586,579,625,10120,252,46638,416,3048,0,.68,0
9300,4,10,26,2472,515,586,11891,403,20295,199,216,0,.61,0
9301,4,10,26,1234,718,1793,18978,875,41923,466,0,0,.38,2
9302,2,4,11,5292,1046,704,11000,381,52993,639,2325,47,.55,3
9305,3,7,21,2327,2470,2594,69891,2536,88355,1023,624,406,.53,8
9307,1,2,3,5178,777,1795,26068,1311,79848,1353,1780,25,.58,5
9308,4,10,26,2539,1042,1410,11696,396,34850,347,256,6,.54,0
9310,4,10,26,2386,506,1972,18418,797,51763,565,181,0,.47,0
9311,1,1,1,5586,674,5904,16647,1208,60783,1019,2228,0,.59,4
9317,4,8,22,6460,265,1581,13713,432,72980,596,2780,0,.61,0
9320,4,10,26,2593,443,568,2962,100,15785,163,150,14,.58,0
9321,1,2,3,4808,892,2420,9612,699,7688,113,1905,6,.56,4
9322,2,4,12,5350,900,2064,20875,721,79540,953,2178,87,.49,5
9323,2,3,7,5919,565,4171,50689,1834,100553,1013,2611,0,.6,3
9324,4,10,26,4238,1631,1728,26962,1199,43973,603,560,212,.58,0
9325,3,6,19,3384,1788,2217,62552,1617,46740,554,1120,113,.45,10
9326,4,10,26,941,3270,4875,187585,7322,79130,727,19,1821,.46,0
9327,2,4,10,8132,420,8685,65281,2103,141860,1203,4398,0,.58,1
9328,2,3,6,4528,1247,3936,24601,880,3588,31,1840,85,.5,6
9330,4,10,26,1128,1959,914,3528,117,27265,251,56,139,.4,0
9331,2,3,7,6031,672,551,11884,534,40898,432,2742,1,.54,4
9333,2,3,7,6054,667,2632,49024,1670,77080,916,2318,0,.56,5
9334,3,6,18,2912,2098,1888,80462,2050,64165,849,910,187,.46,11
9336,2,4,12,4411,1168,1837,24133,539,78003,609,1840,54,.52,4
9338,4,10,26,838,1397,1312,17019,679,47765,439,41,25,.42,1
9339,1,2,3,6901,293,6338,59263,2283,9225,135,3317,0,.58,2
9340,4,10,26,1286,2084,1964,17303,662,52378,481,86,141,.43,0
9341,2,3,8,7041,368,3532,24638,935,172303,1853,3377,15,.59,1
9342,1,2,3,4628,918,561,14815,745,41820,610,1976,17,.61,5
9346,3,7,20,4042,1289,756,15572,450,307,88,1517,33,.43,6
9347,4,10,26,1698,1484,2290,4623,85,24600,198,91,0,.39,0
9350,2,4,11,6500,669,3456,86487,1663,115005,1816,2993,0,.6,2
9352,4,10,27,11825,0,1919,25552,1178,112135,1175,6748,0,.59,0
9353,3,7,21,1383,3957,667,41903,1521,2563,27,141,1016,.44,8
9354,2,3,6,6241,694,892,15432,595,61398,538,2915,30,.56,3
9359,3,7,21,2445,2495,3364,124831,4530,86920,1000,677,428,.54,6
9360,1,1,2,6003,477,2496,36577,1695,77695,1090,2535,1,.67,3
9361,2,3,7,6599,359,2150,24938,949,62935,622,3100,0,.56,3
9365,4,10,27,5605,224,1836,39688,1124,84768,1181,1842,12,.56,1
9367,4,9,25,4233,1433,1376,9574,308,66420,584,1403,52,.54,0
9368,1,2,3,6754,411,2974,15354,749,125050,1439,3112,4,.55,2
9369,1,1,2,5662,590,736,9547,544,59655,960,2434,12,.71,3
9370,3,5,17,1380,2668,880,29214,1253,15683,230,211,228,.34,18
9373,2,4,12,4872,1101,2948,32974,777,57810,804,2037,42,.48,6
9375,1,1,1,6608,347,2265,23529,1428,98605,1425,2739,0,.49,3
9377,1,2,3,4776,998,3120,27798,1398,7175,104,1806,0,.57,4
9378,3,6,18,2258,2155,1624,22874,1050,36183,639,508,91,.37,13
9379,1,1,1,6942,416,1037,14054,674,86818,1299,3461,8,.5,3
9385,1,2,3,6729,328,3692,20059,718,54120,751,3133,5,.57,2
9388,4,10,26,2742,140,2289,12873,476,49098,531,137,0,.49,0
9390,1,2,3,4897,864,2853,17115,1240,114903,1676,1873,27,.57,5
9391,2,4,10,6101,897,3061,37996,993,84665,733,3334,15,.59,3
9395,1,2,5,5619,636,966,12324,544,53505,779,2493,7,.52,3
9396,1,2,4,5643,541,5178,47812,2532,128433,2042,2444,41,.55,3
9397,2,3,9,7983,280,6371,34417,1323,115108,1137,4360,27,.62,1
9398,3,5,17,511,3609,3455,46635,1619,11276,315,12,325,.39,23
9399,2,3,8,6886,346,1075,30138,1100,54735,603,3347,33,.55,3
9400,4,8,23,7443,307,4001,23355,617,94813,786,3710,0,.68,1
9401,1,2,3,6777,323,2400,19326,1153,31058,454,2931,26,.54,2
9403,4,10,26,806,3647,2446,42268,1957,46638,429,0,1822,.46,0
9405,1,1,1,6640,378,2436,18616,835,24088,386,3174,0,.58,3
9407,2,3,9,7607,350,1161,11621,500,9430,201,3949,6,.52,1
9408,4,10,27,6774,160,1431,22953,613,47765,681,1982,0,.55,1
9409,1,1,2,6726,376,3218,24904,1166,195263,2620,3336,6,.5,3
9410,2,4,12,4445,1448,1488,25003,646,67548,889,1669,98,.55,5
9412,1,2,3,6786,337,1197,7111,459,22243,458,3427,0,.51,2
9413,1,2,5,4621,1198,2773,52183,2376,117158,1531,1822,0,.53,5
9415,4,10,26,2482,964,2711,20820,825,49098,499,231,42,.51,0
9417,4,10,26,782,1958,959,21253,918,24395,225,43,63,.33,2
9418,2,3,6,6442,560,4225,18954,749,113570,904,3267,36,.59,2
9421,1,2,3,4696,896,1537,11106,757,1128,172,1862,0,.59,4
9423,1,2,4,5212,795,4234,72201,3864,150778,2201,1997,27,.5,4
9424,2,3,7,6317,533,2744,133911,3638,2563,29,3051,0,.53,2
9425,4,10,26,2305,1947,2704,21837,923,29110,282,248,116,.48,0
9428,2,3,6,6484,576,931,16480,659,12403,109,3165,1,.59,3
9429,2,4,11,7175,459,2688,42773,1063,88868,895,3477,0,.66,0
9430,1,1,1,6410,463,2100,19455,1184,162565,2349,2360,16,.48,3
9431,2,4,11,5314,1039,2894,44673,1241,72468,826,2255,78,.57,3
9433,4,10,26,2305,2298,747,34413,936,39565,351,312,300,.51,0
9434,2,4,10,8717,296,2063,56492,1740,78310,721,5492,0,.59,1
9437,1,1,1,6003,632,1332,11495,776,92865,1342,2443,0,.48,3
9439,1,2,3,7316,244,832,29312,1474,5023,74,3257,48,.51,2
9442,4,10,26,2322,1499,1084,23150,683,53300,491,286,93,.51,1
9443,2,4,12,4560,1400,658,12553,428,14248,496,2087,83,.51,4
9444,2,4,12,4684,1361,980,21922,668,46330,570,2106,77,.52,6
9445,1,2,3,6745,344,1172,9895,546,43665,637,3228,0,.67,3
9447,3,5,13,4617,727,2878,31762,974,2563,33,1941,0,.43,2
9450,4,10,26,801,1710,1131,10765,271,25420,254,10,48,.33,1
9452,2,4,12,4216,1520,3825,72379,1445,164410,1784,1732,109,.44,5
9453,1,2,3,4566,937,3423,26719,1905,93173,1666,1855,24,.62,5
9454,1,2,3,4742,1009,1814,23150,1586,117055,2032,1762,31,.58,5
9455,1,2,4,4636,915,782,6234,354,84665,1197,1815,48,.6,4
9458,2,4,12,4553,1550,1008,35826,839,50430,772,1906,84,.48,8
9460,1,2,5,5715,626,865,6206,424,3588,51,2540,28,.55,3
9461,2,3,7,6184,612,2076,8346,342,55658,673,3094,12,.62,1
9463,3,7,21,2258,2472,1190,44308,1121,22755,249,544,358,.43,10
9464,2,3,7,5909,568,3124,25621,916,103423,1080,2519,0,.61,3
9465,1,2,4,4839,851,2128,31718,1517,158260,2237,1838,0,.61,5
9468,4,10,26,785,1729,673,16412,422,16913,156,0,72,.34,1
9469,4,9,25,1996,3633,2344,29016,1093,23985,356,279,999,.56,0
9470,4,10,26,2448,366,2088,11123,401,29623,327,330,35,.52,0
9471,4,10,26,2678,190,2199,18964,837,46740,474,123,0,.53,0
9472,2,3,8,6685,468,2475,23355,888,118695,1323,2915,19,.57,2
9473,4,10,26,2465,1330,3383,37600,1625,42948,395,282,5,.5,0
9474,2,4,10,8660,306,1181,34826,1173,5023,44,4981,0,.59,0
9475,1,1,1,6455,442,3936,20414,1265,159798,2329,2893,0,.51,2
9476,3,7,21,2224,2524,2622,5398,343,15273,267,447,439,.48,6
9479,1,2,3,5097,712,780,12901,836,9225,135,1986,35,.53,5
9482,2,3,8,7114,333,1500,15330,535,108650,1195,3645,31,.59,2
9484,4,9,25,4159,427,1232,21908,756,78413,729,753,148,.54,0
9485,3,7,21,1136,3491,2300,58386,2589,37720,532,117,635,.41,17
9487,1,1,2,6290,451,4028,64019,2706,177838,2238,2859,6,.54,3
9489,2,4,12,4996,1262,1058,23669,593,51763,780,2268,58,.53,4
9490,1,2,3,4768,874,2342,38552,1939,3588,52,1831,28,.6,5
9491,2,3,8,6464,521,925,37047,1407,95120,1071,3021,0,.53,2
9492,2,4,12,5216,983,2100,15142,413,216480,2714,2369,47,.55,5
9493,4,8,22,5635,659,2128,20462,650,83025,706,2395,6,.6,0
9494,4,10,26,1349,719,913,32022,1641,2870,89,0,0,.38,2
9495,2,4,10,8014,465,2722,19346,695,59655,543,4316,0,.58,1
9496,2,3,6,6276,661,1696,44039,1546,76773,655,3093,0,.55,4
9497,4,10,26,1164,607,943,20765,1090,36285,394,0,42,.4,0
9500,4,9,25,1880,3807,4196,134716,4865,114903,1273,230,1237,.54,0
9501,4,10,26,1139,1574,2852,32516,1171,53505,406,7,58,.41,0
9502,2,4,12,5178,949,2880,34673,1145,72775,1035,2462,62,.51,6
9503,1,1,1,7821,265,756,18739,887,6253,99,4245,2,.55,3
9507,4,8,22,5675,653,805,16620,566,52378,450,2340,14,.56,0
9508,1,2,3,4695,1024,3100,33325,2245,83743,1222,1826,43,.57,4
9509,3,5,16,3283,1773,3300,28572,782,56580,765,1365,0,.44,6
9510,4,10,26,1252,1226,4211,32441,2048,62730,731,4,0,.4,3
9511,2,3,9,8259,288,5715,28746,1058,75645,794,4652,7,.58,1
9512,2,4,11,6302,881,988,17524,546,27573,392,3069,27,.61,3
9514,4,10,26,2662,202,4125,16088,552,48995,502,122,0,.53,0
9517,3,7,21,647,4350,960,34775,1262,6150,67,37,928,.46,20
9518,1,2,3,4830,884,780,18101,910,7175,104,1971,25,.56,5
9522,4,8,23,8088,284,5844,88350,2334,178965,1371,3721,32,.68,0
9523,3,6,18,5270,885,4320,45622,1119,105678,1234,1907,20,.48,4
9524,2,4,10,8518,335,4560,17954,654,48380,489,4450,0,.57,1
9527,4,10,26,1341,976,3591,37010,1599,81078,759,140,45,.38,3
9528,3,5,13,4571,1251,881,26296,943,72570,966,1756,35,.47,4
9531,2,4,10,6000,693,2958,8107,421,65805,726,2945,11,.56,3
9532,1,1,1,7110,419,650,18978,910,63448,949,3028,33,.49,2
9533,4,10,26,2604,747,2140,38457,1235,39360,418,244,9,.53,0
9534,4,10,26,2350,1045,1014,21226,722,12813,131,271,30,.54,0
9536,2,4,11,4992,1132,3056,34123,987,49508,620,2355,102,.54,3
9537,2,3,7,5909,703,2989,27900,1062,95940,1108,2304,17,.55,5
9538,1,2,3,4820,888,1436,24130,1809,104960,1709,1849,18,.58,5
9542,1,2,4,5103,960,2850,38054,2033,83845,1259,1992,5,.5,4
9544,1,1,1,6000,637,4508,30101,1768,2563,36,2740,0,.5,3
9545,3,7,20,3564,1897,1800,34062,824,42333,589,1282,244,.57,6
9547,4,10,26,841,1394,1035,12805,509,45715,373,0,0,.38,0
9553,2,4,10,7280,453,4141,23017,588,120643,1006,3890,0,.61,1
9554,1,2,5,4343,1304,1864,9199,461,57913,1117,1757,43,.53,5
9556,4,10,26,1348,2000,2779,64135,3252,111930,1081,152,120,.42,0
9557,4,8,22,5595,683,2206,43653,1253,51968,495,2305,0,.58,0
9560,2,4,10,7491,497,2046,25880,758,99938,958,3917,0,.58,1
9561,2,3,6,6749,497,2176,20718,802,94403,764,3557,0,.58,2
9562,3,5,14,3984,1572,4914,34680,1640,125358,1453,1581,65,.5,4
9565,2,4,10,8290,491,735,18571,640,44998,436,4709,0,.6,0
9566,2,3,9,7805,321,2106,43708,1651,63755,673,4241,2,.59,1
9569,1,2,3,4833,853,598,7370,658,57195,835,1931,4,.6,4
9570,3,5,17,1346,2729,1220,25061,1049,29008,551,182,224,.35,18
9571,4,10,26,3139,541,642,12263,446,10763,99,151,0,.53,0
9573,3,5,14,4968,749,7456,67776,3116,260350,3450,2060,0,.52,4
9574,2,3,9,8879,203,2064,28685,1003,123923,1300,4889,6,.6,1
9576,3,5,17,995,3047,4218,66578,2417,6150,122,128,272,.41,22
9578,1,1,2,5740,569,826,10560,638,66523,803,2389,0,.66,3
9579,4,10,27,4628,337,529,5043,92,6253,84,1415,16,.56,0
9582,4,10,26,1291,1187,2442,28503,1570,33621,358,0,4,.4,2
9583,4,8,22,5926,484,1073,26941,772,47560,427,2522,9,.59,0
9586,3,7,21,2688,2197,2560,43766,1504,41923,466,459,330,.47,1
9587,1,1,1,5609,608,1813,17858,687,41410,779,2404,0,.59,5
9588,2,3,7,6224,482,1147,11038,413,90200,657,2994,2,.61,2
9589,4,10,26,758,1494,1300,13222,395,17425,158,0,93,.38,1
9590,4,10,26,2828,112,480,5152,126,10045,82,81,32,.58,0
9594,1,2,4,4800,1009,2119,19326,1024,13735,255,2045,0,.52,5
9597,1,2,3,4640,914,425,7141,359,12198,178,1869,0,.61,4
9598,2,3,7,5104,959,2862,26992,887,139810,1863,2276,0,.48,3
9599,2,4,11,5377,917,2600,38706,1273,74005,904,2398,31,.6,4
9601,4,10,26,1953,2538,3062,24140,1043,46638,429,225,414,.43,0
9604,2,4,10,6159,629,2350,33185,1243,68060,761,3219,26,.58,3
9605,2,4,10,8797,282,2514,6756,195,67958,528,5055,14,.59,0
9606,1,1,2,6068,560,1197,27552,1532,192085,2682,2733,28,.69,3
9608,2,3,7,6361,415,2559,47997,1212,82615,777,3160,0,.57,2
9609,4,10,26,1129,642,1989,9629,368,29315,316,0,64,.38,0
9610,2,3,8,7678,221,1831,31401,1055,59450,498,3757,0,.61,2
9612,4,10,26,936,1986,3614,26020,1416,95530,987,0,161,.38,0
9615,1,2,3,6569,462,2518,15572,713,92968,1199,3325,0,.55,2
9617,2,3,7,5619,644,2001,19510,608,55863,487,2648,10,.62,3
9618,2,4,10,6514,546,4256,64831,2066,87740,904,3193,29,.58,4
9620,3,5,17,549,3718,1152,18776,773,25830,580,30,448,.36,20
9621,3,5,15,3069,1733,2304,32933,1180,67548,767,761,42,.46,8
9622,3,7,21,2184,2514,1650,44513,1615,41513,561,563,398,.53,6
9624,2,3,8,6137,577,888,10830,473,60988,671,2939,6,.55,2
9625,2,3,8,6646,454,1482,26675,1002,138683,1510,3370,6,.58,2
9627,2,4,12,4341,1476,2340,30978,723,95530,1163,1702,61,.45,7
9628,4,10,26,1160,1359,1450,19827,832,47560,541,18,66,.39,0
9631,2,3,6,4397,1388,1020,34332,1134,60578,530,1893,75,.54,6
9632,4,10,26,1275,573,2543,5763,251,101578,947,0,3,.39,3
9633,4,8,22,6011,449,1797,12764,411,31365,344,2354,34,.6,0
9636,2,4,12,5303,913,2722,12645,527,56785,765,2398,0,.53,5
9637,4,10,26,1507,2096,1368,18029,669,29315,270,64,127,.43,0
9639,2,3,7,6217,449,4816,55469,1419,61808,598,3105,3,.57,2
9641,2,4,11,6570,700,1018,22519,731,25933,169,3293,0,.55,3
9642,2,4,12,5458,871,1848,27221,986,57400,765,2461,3,.51,5
9643,1,2,3,4814,859,986,26276,1909,80770,1178,1900,47,.61,5
9644,4,10,26,948,1928,1076,20025,805,45920,474,30,153,.39,0
9645,2,3,6,6422,591,2625,16064,649,128843,966,3254,14,.61,3
9647,2,3,8,6143,608,3792,44793,1702,107728,1184,2968,0,.59,2
9648,3,7,21,2365,2363,2352,32011,1354,153033,1765,557,340,.54,8
9649,2,4,10,8549,210,3207,10693,447,111828,914,4886,8,.71,0
9652,3,6,18,2299,2115,1020,40763,963,21833,386,553,139,.39,13
9653,3,7,21,1103,3448,2870,69786,3085,74005,910,181,634,.43,15
9656,3,5,17,129,4466,3696,96962,3684,14351,397,6,403,.4,27
9657,3,5,17,160,4546,2223,47461,1730,12915,312,0,485,.39,30
9658,2,3,6,6358,642,3522,32083,1159,120745,1033,3144,28,.56,3
9659,4,10,26,1708,1476,1088,19701,793,45203,478,139,42,.41,0
9660,3,5,15,2417,2121,1150,22338,979,26548,267,488,246,.4,10
9661,4,9,25,1916,3736,2050,63477,2346,54735,676,275,1232,.55,0
9662,4,8,22,6331,337,617,12573,375,35875,390,3143,23,.63,0
9663,4,10,26,2608,1612,2661,38501,2200,60270,708,338,130,.46,0
9664,2,3,8,6797,401,1847,38682,1253,160003,1664,3409,45,.61,1
9665,4,9,25,3921,1418,3460,32189,990,165435,1242,1367,76,.54,1
9667,4,10,26,2338,243,1200,20626,1093,29315,334,159,27,.54,0
9668,2,3,7,5802,681,2400,21496,795,100040,1358,2771,22,.59,2
9669,3,5,13,4203,1398,841,18534,576,53198,707,1813,68,.48,6
9670,2,4,12,5109,1078,2047,40384,1055,60988,834,2288,35,.59,6
9671,4,8,22,6627,294,1600,17643,407,83640,927,3148,29,.59,0
9672,4,9,25,1904,3761,1176,28436,1106,51250,648,271,1225,.54,0
9673,1,2,4,4365,1031,1785,40814,2166,62423,1050,1782,41,.48,6
9674,1,1,2,6064,461,584,7291,395,47868,694,2574,5,.65,3
9675,2,4,12,5306,912,2200,19459,667,74313,921,2378,13,.51,4
9676,4,10,26,2652,635,806,17067,737,31468,290,135,45,.46,0
9678,3,5,17,639,3646,1320,42090,1516,2563,50,60,430,.37,19
9680,2,4,10,5939,731,1216,37297,949,50943,452,2883,30,.55,3
9681,4,10,27,10282,6,2512,39119,1805,198645,1983,5485,23,.66,0
9682,3,7,21,2069,2806,581,40459,1468,76568,876,500,609,.52,6
9684,4,8,22,6330,337,988,9540,310,107010,938,2836,39,.62,0
9685,1,2,3,5039,835,1000,10366,521,13838,202,2087,10,.57,5
9687,1,2,3,6613,374,3624,29763,1238,134788,1647,3147,10,.63,2
9689,4,10,26,2558,615,618,12853,400,32698,314,197,6,.54,0
9691,3,5,13,4734,1147,1865,26324,1122,85793,1141,1831,54,.45,5
9695,2,3,7,5316,897,2046,23014,792,83948,953,2456,0,.49,3
9696,1,2,3,4659,891,2035,36348,2185,133250,2046,1809,0,.58,5
9697,4,10,26,1713,2025,1915,13290,375,62320,573,111,184,.43,0
9698,4,10,26,1366,951,5194,46065,1990,72365,672,99,34,.37,3
9699,3,5,15,3510,1384,3440,34161,937,74518,1055,824,66,.4,7
9701,1,2,3,4587,931,994,19121,1345,96350,1406,1798,1,.61,5
9702,4,9,25,2006,3645,368,26607,1003,30033,386,288,1192,.53,0
9703,3,6,19,3331,1817,4194,38460,1032,97273,976,1106,87,.46,10
9705,4,8,22,5537,581,650,3518,211,79950,687,2357,0,.59,0
9707,3,5,13,3966,1485,1810,31063,1087,47868,720,1957,0,.49,5
9709,2,3,6,6350,644,2721,53828,1864,150778,1107,3125,34,.54,3
9710,1,2,5,4902,992,1470,22318,759,6663,94,2117,0,.52,5
9712,2,3,9,7568,292,3526,27361,1047,127408,1278,3719,0,.52,2
9713,1,1,2,5748,703,1776,12194,438,83845,1214,2539,10,.58,4
9714,3,6,18,3605,1578,765,35222,1021,2563,29,1350,47,.45,8
9715,1,2,4,4499,1058,6405,36795,1889,123820,1940,1870,40,.54,6
9716,4,9,25,2732,2088,1564,18769,744,45203,444,421,284,.5,0
9717,1,1,1,6716,466,2640,42991,2030,73390,1036,3509,28,.49,4
9718,4,10,26,2797,129,2095,13239,519,57503,632,76,15,.55,0
9719,2,3,7,5913,652,6279,47608,1214,145653,1323,2975,0,.57,3
9721,4,10,27,4830,213,1254,32246,896,87638,1198,1547,13,.55,1
9722,3,5,17,529,3821,599,21799,791,7790,153,16,438,.4,20
9725,2,3,6,5688,745,534,28258,1082,251638,2346,2568,14,.55,3
9730,2,4,10,8284,306,5012,58455,1734,117978,1014,4866,0,.54,0
9731,4,10,26,2262,1539,1214,25000,788,47560,569,244,76,.5,0
9734,2,4,12,4772,1170,5791,25525,815,46330,840,2011,6,.51,6
9735,2,3,9,8228,215,4288,72014,2456,72263,802,4663,25,.62,2
9736,2,3,9,7579,289,3964,36467,1389,108138,1112,3880,8,.71,2
9737,3,5,14,4661,1266,943,12154,487,56990,774,1906,8,.51,6
9745,2,4,11,5336,1033,980,37201,1075,51558,635,2317,76,.54,3
9746,1,2,3,4869,991,3150,38607,2611,106908,1757,1915,19,.54,5
9747,2,4,10,7583,639,1308,20752,758,161335,1405,4141,0,.65,1
9748,2,3,8,6182,588,2325,38382,1305,150778,1630,2942,10,.56,1
9749,4,10,26,4286,1613,1624,25597,1021,83640,769,583,234,.58,0
9750,3,7,21,2284,2537,1546,39473,1432,52480,647,596,509,.53,8
9751,2,4,10,7844,465,7450,45011,1399,125870,1049,4462,0,.59,1
9752,1,2,4,5351,773,2002,17626,942,71648,1092,2818,0,.56,2
9754,1,2,3,6649,353,1350,16227,932,156313,2281,3089,0,.57,2
9755,4,8,23,6054,890,2160,17947,675,73800,645,2558,0,.53,0
9757,2,3,9,7937,336,674,43824,1468,13838,146,3998,2,.57,2
9761,4,10,26,794,1458,1330,17261,451,50123,365,0,36,.39,1
9762,4,10,26,1166,1168,1240,7622,287,33108,305,62,18,.37,3
9764,1,1,1,7012,401,2595,12955,690,88970,1227,3255,3,.5,3
9769,4,10,27,5047,264,2714,65599,1560,256148,3305,1532,33,.48,3
9770,3,7,21,2168,2517,792,12017,533,11890,200,450,296,.5,0
9771,2,4,10,8197,423,3488,39736,1335,96555,828,4382,1,.59,1
9772,1,2,4,4997,801,1749,35939,1718,49303,805,1982,48,.51,6
9773,2,3,6,6536,540,1451,14382,596,119208,902,3187,0,.59,3
9775,2,3,7,6203,452,3223,52722,1738,79438,752,3175,24,.58,3
9776,4,8,22,5945,479,3655,18568,549,87228,746,2694,12,.6,0
9777,2,4,10,9439,400,3240,48880,1086,2563,21,6226,0,.65,0
9778,4,10,26,1305,2058,1974,19080,758,99733,1016,89,109,.41,0
9779,1,2,5,4910,994,1375,11836,471,118388,1918,2203,0,.55,3
9780,2,3,6,5294,893,2976,50197,1658,48073,421,2276,16,.46,6
9783,1,2,3,4732,1037,994,2736,238,21833,318,1938,40,.59,4
9784,3,7,21,1945,2980,677,30084,1092,31160,340,469,575,.49,8
9785,2,4,11,5219,1066,1860,6810,277,35055,494,2362,36,.57,2
9787,3,6,18,2583,1987,1188,28361,1118,44895,886,715,44,.39,9
9788,4,10,26,1193,814,2220,24921,1329,26753,286,0,0,.4,1
9790,3,7,21,1170,3296,1609,56107,2598,39053,547,153,603,.42,16
9794,1,2,4,4988,755,780,13454,690,46535,766,2002,17,.51,6
9795,4,9,24,978,4575,2164,38504,1468,28290,559,50,1538,.44,1
9796,4,10,26,1229,619,949,10635,423,14350,156,14,10,.39,1
9797,1,1,2,6039,567,980,19486,952,9738,142,2764,35,.53,2
9798,4,10,26,1193,1055,2235,37907,2402,74825,735,25,0,.34,3
9799,2,4,12,4558,1197,3482,41981,1244,60373,923,2000,70,.53,5
9800,2,3,7,5675,763,686,15808,440,42743,451,2682,31,.54,4
9802,1,2,4,4844,850,2089,18684,992,62628,959,1855,18,.61,5
9803,2,3,9,6881,516,1997,67895,2467,152315,1479,3408,43,.65,2
9805,2,3,9,7133,507,3102,34871,1307,30648,376,3498,18,.68,1
9806,4,10,26,2362,584,2160,117519,3245,37003,290,205,4,.49,1
9807,4,8,22,6303,303,2526,25662,749,92763,761,2745,27,.62,0
9808,2,4,12,5223,936,2304,24996,926,117158,1237,2207,31,.52,5
9811,3,5,17,487,3680,3641,37024,1273,39360,787,0,317,.37,24
9812,2,4,11,5087,1095,830,19322,605,41922,542,2296,45,.55,6
9814,4,10,26,1609,1826,2191,39211,1694,26240,260,112,126,.43,0
9816,3,5,13,4518,1417,1865,28241,1191,67035,1027,1790,45,.46,5
9821,2,4,11,5428,903,3600,41585,1358,60680,739,2440,19,.6,5
9822,2,3,8,6578,462,3597,33752,1280,120335,1321,3316,40,.58,2
9826,4,10,27,6706,178,1764,81752,2130,92660,1254,2958,19,.62,1
